sensor_id,lat,lon,pressure,temperature,humidity
1952,42.709,23.398,95724.62,23.86,53.75
3432,42.71,23.419,95641.44,19.89,66.43
1954,42.704,23.354,95100.06,38.96,22.34
2230,42.692,23.332,95572.26,24.31,58.68
3432,42.71,23.419,95094.23,33.22,27.78
2607,42.66,23.319,94954.34,31.17,28.77
3096,42.7,23.36,95021.25,32.62,34.37
3436,42.693,23.359,95210.36,20.15,63.02
3982,42.654,23.33,95251.28,17.15,0.0
3512,42.683,23.335,95318.22,20.54,81.12
3836,42.702,23.371,95860.05,24.87,49.63
2607,42.66,23.319,95167.27,26.41,38.4
3836,42.702,23.371,95547.83,36.93,18.96
3474,42.68,23.293,95161.41,25.01,42.45
2216,42.664,23.373,95482.25,33.74,33.37
3836,42.702,23.371,96035.46,22.53,55.15
1952,42.709,23.398,95952.88,20.76,55.19
2323,42.686,23.4,95513.47,26.74,47.06
2294,42.645,23.265,92158.27,18.43,85.34
3096,42.7,23.36,95347.34,22.89,52.79
3432,42.71,23.419,95719.25,17.12,85.59
4471,42.698,23.291,94951.72,34.63,20.12
2228,42.693,23.333,95818.19,17.03,69.34
3620,42.678,23.254,94275.53,31.21,41.34
2607,42.66,23.319,95106.72,17.42,73.56
3512,42.683,23.335,95234.2,31.6,40.79
3096,42.7,23.36,94904.8,30.51,40.06
3968,42.689,23.357,94619.05,25.79,44.37
3432,42.71,23.419,94989.08,18.44,89.12
4358,42.703,23.373,95536.86,20.14,65.58
3436,42.693,23.359,95550.67,19.07,65.14
2228,42.693,23.333,95456.3,24.22,52.95
3096,42.7,23.36,94870.56,36.74,23.23
1954,42.704,23.354,95166.17,39.91,21.43
3474,42.68,23.293,95103.28,31.66,37.96
2607,42.66,23.319,93865.14,31.9,32.67
3620,42.678,23.254,95073.91,21.56,55.38
4475,42.654,23.316,93794.91,17.47,83.46
1962,42.69,23.324,95290.3,19.63,77.37
2262,42.691,23.324,95382.88,16.85,78.74
2040,42.686,23.351,117638.84,-145.12,100.0
3102,42.665,23.392,95002.03,18.64,59.24
3474,42.68,23.293,95130.87,27.93,46.21
2607,42.66,23.319,94265.25,23.77,46.07
1962,42.69,23.324,95438.08,32.6,25.28
2038,42.694,23.32,94977.52,26.06,36.23
3474,42.68,23.293,94594.15,31.0,27.81
3472,42.669,23.318,94041.36,18.42,56.68
3092,42.666,23.284,94362.41,31.47,0.0
3438,42.738,23.293,95685.3,23.55,48.08
3500,42.703,23.349,95758.13,24.09,47.48
2224,42.651,23.335,94991.31,15.79,77.26
2607,42.66,23.319,94862.83,32.45,38.38
3102,42.665,23.392,94826.78,28.3,41.57
3642,42.694,23.36,94747.72,29.34,43.85
4477,42.629,23.301,92661.77,30.48,29.51
3620,42.678,23.254,94946.73,23.04,62.08
3432,42.71,23.419,95899.39,35.72,28.29
2264,42.671,23.31,95202.38,22.2,60.18
3474,42.68,23.293,95041.1,27.52,35.79
3620,42.678,23.254,94279.36,31.22,42.67
3738,42.7,23.332,95518.33,27.16,43.44
1962,42.69,23.324,95257.25,16.79,81.53
2323,42.686,23.4,95468.22,29.79,42.18
3428,42.624,23.406,94592.41,34.3,35.06
1846,42.64,23.31,93978.95,39.27,22.45
2294,42.645,23.265,92957.12,24.54,62.45
1954,42.704,23.354,95502.2,35.32,30.72
1954,42.704,23.354,95244.8,29.65,45.62
2234,42.685,23.356,94751.42,37.21,22.88
2294,42.645,23.265,92569.22,24.72,42.33
1846,42.64,23.31,94143.44,22.4,67.06
1954,42.704,23.354,95444.78,21.82,65.86
3092,42.666,23.284,94948.81,20.22,67.13
3512,42.683,23.335,95622.02,26.1,37.77
4479,42.675,23.24,93638.66,24.31,40.45
1952,42.709,23.398,95826.83,19.42,67.86
3982,42.654,23.33,95072.11,22.22,0.0
2216,42.664,23.373,94754.12,34.75,25.76
2292,42.663,23.273,94584.91,38.21,28.58
3092,42.666,23.284,95241.61,14.89,0.0
2224,42.651,23.335,94708.53,17.07,77.55
3096,42.7,23.36,94890.42,18.94,58.65
2323,42.686,23.4,94800.34,35.49,25.8
2262,42.691,23.324,94355.81,30.26,36.31
1962,42.69,23.324,95606.19,24.55,49.57
2292,42.663,23.273,94605.43,30.18,45.25
1954,42.704,23.354,95387.31,25.45,46.38
3836,42.702,23.371,96107.7,15.86,81.59
2294,42.645,23.265,93219.02,22.2,55.17
1962,42.69,23.324,95200.26,24.75,59.83
3474,42.68,23.293,95033.98,26.71,38.85
2294,42.645,23.265,93084.38,20.44,59.38
2262,42.691,23.324,95363.09,16.36,78.07
2323,42.686,23.4,95985.67,23.34,46.73
3096,42.7,23.36,95435.68,25.74,57.56
3296,42.671,23.325,94393.31,34.4,30.62
3436,42.693,23.359,95355.35,18.69,65.11
4608,42.708,23.308,95687.26,28.88,39.46
3092,42.666,23.284,94004.32,18.8,58.43
3620,42.678,23.254,94879.48,30.18,39.57
1764,42.622,23.366,94245.14,20.99,62.87
3438,42.738,23.293,94927.94,37.42,20.19
3738,42.7,23.332,95431.95,21.51,55.1
3500,42.703,23.349,94210.09,27.36,52.02
2262,42.691,23.324,95126.88,32.06,39.68
3296,42.671,23.325,94322.7,22.75,40.39
1764,42.622,23.366,93876.23,17.47,64.6
3296,42.671,23.325,94755.08,17.77,66.34
3836,42.702,23.371,96055.36,17.92,81.37
2262,42.691,23.324,95086.22,34.34,30.9
2232,42.685,23.301,95483.78,19.44,56.25
2262,42.691,23.324,95693.73,25.54,34.45
4358,42.703,23.373,94686.22,24.95,49.11
2266,42.738,23.272,96058.01,16.29,80.42
4358,42.703,23.373,95634.54,21.38,63.03
3432,42.71,23.419,95937.62,23.29,56.87
2234,42.685,23.356,95059.22,22.08,58.08
3438,42.738,23.293,95742.55,31.44,27.96
3836,42.702,23.371,95709.64,17.84,79.05
3436,42.693,23.359,94823.68,19.61,58.97
3436,42.693,23.359,95660.71,24.38,49.4
3428,42.624,23.406,93854.77,33.23,38.73
1952,42.709,23.398,95717.77,16.01,75.43
4473,42.625,23.321,93368.34,21.44,59.94
2294,42.645,23.265,91960.3,16.63,76.42
2216,42.664,23.373,95638.44,25.9,40.53
2234,42.685,23.356,94369.56,36.18,23.19
3512,42.683,23.335,95669.6,18.18,77.68
2264,42.671,23.31,94099.03,23.42,64.55
3432,42.71,23.419,94874.73,22.93,54.96
3500,42.703,23.349,94493.41,26.16,52.83
3474,42.68,23.293,94896.26,21.8,50.95
2230,42.692,23.332,95698.62,21.0,61.53
3096,42.7,23.36,94686.47,26.9,49.7
3472,42.669,23.318,94702.42,25.62,44.0
3102,42.665,23.392,94458.02,33.62,26.85
3642,42.694,23.36,95590.23,16.3,74.41
3558,42.671,23.364,94488.48,36.84,20.07
3092,42.666,23.284,95163.44,26.69,0.0
3558,42.671,23.364,95426.67,21.21,56.8
2038,42.694,23.32,94429.23,29.49,42.95
2323,42.686,23.4,94321.23,24.39,60.42
1952,42.709,23.398,94952.52,33.65,30.65
4558,42.706,23.38,95711.97,35.62,23.14
2266,42.738,23.272,95227.75,30.63,34.09
3512,42.683,23.335,95557.47,26.33,41.42
2230,42.692,23.332,95020.88,21.72,54.25
3102,42.665,23.392,94600.91,22.69,56.97
2234,42.685,23.356,94763.85,22.32,45.0
2264,42.671,23.31,95023.05,37.47,25.4
4473,42.625,23.321,92608.16,16.78,62.8
3558,42.671,23.364,95287.99,24.21,46.94
3438,42.738,23.293,94507.19,38.6,23.08
4358,42.703,23.373,94583.08,35.24,34.71
2607,42.66,23.319,95206.55,17.51,76.95
2040,42.686,23.351,117638.84,-145.12,100.0
2228,42.693,23.333,95325.83,17.31,74.75
3472,42.669,23.318,94837.31,36.02,17.82
1962,42.69,23.324,94573.41,36.08,26.68
2264,42.671,23.31,94455.11,20.41,75.58
2266,42.738,23.272,96032.64,20.41,62.19
4469,42.665,23.293,94938.97,33.45,30.67
3500,42.703,23.349,95036.09,44.89,11.83
2262,42.691,23.324,94702.47,17.01,63.05
3512,42.683,23.335,95562.81,23.18,45.98
1846,42.64,23.31,93855.89,18.01,64.04
1846,42.64,23.31,94370.86,18.63,63.38
3512,42.683,23.335,94331.52,20.31,75.45
3620,42.678,23.254,94396.14,23.83,68.24
3432,42.71,23.419,95346.49,35.61,22.07
2228,42.693,23.333,95189.13,22.71,41.91
3092,42.666,23.284,94251.73,21.63,49.73
3558,42.671,23.364,94989.38,20.84,55.81
2266,42.738,23.272,95564.94,22.81,76.46
2038,42.694,23.32,94777.11,19.91,52.99
3474,42.68,23.293,94459.31,30.02,35.93
1962,42.69,23.324,94314.8,43.76,23.96
3096,42.7,23.36,95974.59,22.05,55.38
2230,42.692,23.332,95054.08,24.35,43.64
3436,42.693,23.359,95399.56,33.94,24.52
2224,42.651,23.335,95059.86,19.54,58.99
2607,42.66,23.319,94623.46,31.7,31.89
4479,42.675,23.24,93692.05,23.98,42.22
2230,42.692,23.332,94894.64,24.47,57.46
3096,42.7,23.36,95554.36,29.77,30.94
1846,42.64,23.31,94372.92,14.23,77.1
3500,42.703,23.349,95543.53,42.52,14.82
3500,42.703,23.349,94703.67,45.33,14.3
1962,42.69,23.324,94674.48,18.82,56.5
2264,42.671,23.31,94171.24,30.28,35.79
3296,42.671,23.325,94674.88,22.92,39.79
3642,42.694,23.36,95351.89,20.69,78.98
3836,42.702,23.371,95701.8,25.25,53.33
1850,42.677,23.311,95513.06,18.94,70.28
3836,42.702,23.371,95545.64,20.09,63.47
2323,42.686,23.4,94332.2,22.57,57.47
2224,42.651,23.335,94961.73,23.8,48.15
2216,42.664,23.373,94251.23,23.68,53.78
3512,42.683,23.335,95365.52,42.8,21.33
2224,42.651,23.335,94610.61,31.88,34.41
1954,42.704,23.354,95714.19,32.08,27.21
2230,42.692,23.332,95464.13,25.7,64.52
3620,42.678,23.254,94811.45,24.02,56.69
3982,42.654,23.33,94927.73,21.06,0.0
2323,42.686,23.4,95395.95,34.63,23.22
3432,42.71,23.419,95515.41,34.48,28.22
2038,42.694,23.32,94772.89,20.06,53.21
3474,42.68,23.293,95261.38,24.43,50.21
2262,42.691,23.324,95648.55,27.14,39.95
3500,42.703,23.349,95711.45,40.35,17.08
3436,42.693,23.359,95089.91,31.81,26.13
3474,42.68,23.293,95061.16,30.65,30.5
2262,42.691,23.324,95377.73,30.41,31.61
2234,42.685,23.356,94921.28,23.68,54.15
4471,42.698,23.291,94815.23,17.05,65.66
2036,42.657,23.349,95137.19,26.42,37.46
2216,42.664,23.373,94657.44,29.63,34.93
2230,42.692,23.332,95529.86,30.04,39.35
3500,42.703,23.349,95383.56,23.44,52.09
3438,42.738,23.293,95281.22,21.09,62.71
1954,42.704,23.354,94520.91,25.38,50.6
3474,42.68,23.293,94532.17,19.42,73.78
2036,42.657,23.349,94905.77,33.2,29.56
1954,42.704,23.354,95795.69,29.62,28.93
3432,42.71,23.419,95013.3,18.39,91.16
1764,42.622,23.366,93622.52,16.79,66.85
4558,42.706,23.38,95893.98,27.55,37.71
3436,42.693,23.359,95144.77,33.41,24.93
2230,42.692,23.332,95249.73,21.96,56.22
2266,42.738,23.272,94554.11,26.14,59.25
3738,42.7,23.332,94865.19,38.75,16.49
2228,42.693,23.333,94813.05,31.36,36.59
3428,42.624,23.406,95013.55,30.64,42.81
1952,42.709,23.398,95296.23,36.35,23.07
3428,42.624,23.406,95022.73,20.44,68.34
3102,42.665,23.392,95290.24,36.34,18.39
3432,42.71,23.419,95703.84,22.34,67.46
1962,42.69,23.324,95141.62,20.33,51.47
2294,42.645,23.265,92574.47,25.02,38.8
1850,42.677,23.311,94699.44,26.57,43.7
3620,42.678,23.254,94691.83,36.45,36.8
3982,42.654,23.33,94947.67,25.59,0.0
2234,42.685,23.356,95538.91,23.51,54.58
3092,42.666,23.284,94209.29,34.59,0.0
3500,42.703,23.349,95631.78,45.91,11.24
4469,42.665,23.293,94903.82,26.6,42.84
1846,42.64,23.31,94118.19,20.01,73.57
3096,42.7,23.36,95415.13,35.25,21.16
2230,42.692,23.332,95534.64,24.99,57.1
3982,42.654,23.33,94688.76,38.4,0.0
3092,42.666,23.284,94403.81,26.37,0.0
3472,42.669,23.318,93730.09,19.29,70.06
3982,42.654,23.33,93856.95,34.99,0.0
2224,42.651,23.335,93676.96,26.32,48.42
2264,42.671,23.31,95298.78,27.34,39.23
2262,42.691,23.324,94800.23,34.74,23.69
3432,42.71,23.419,95868.55,21.63,57.17
3558,42.671,23.364,94523.88,39.58,13.41
3512,42.683,23.335,95333.61,26.15,47.61
2262,42.691,23.324,94813.03,17.94,63.38
1952,42.709,23.398,95811.69,23.28,59.85
2232,42.685,23.301,95060.66,34.08,31.88
2224,42.651,23.335,94758.52,24.07,52.34
3296,42.671,23.325,94251.83,29.33,31.48
2262,42.691,23.324,94813.36,21.55,49.97
2294,42.645,23.265,91991.67,15.58,81.83
4473,42.625,23.321,93031.47,21.64,49.91
3438,42.738,23.293,94982.73,28.61,37.44
3968,42.689,23.357,95056.52,29.37,42.21
3982,42.654,23.33,94491.32,21.75,0.0
1764,42.622,23.366,94403.02,23.58,51.13
2294,42.645,23.265,92762.4,20.47,46.47
1952,42.709,23.398,95640.34,24.76,49.41
3738,42.7,23.332,95707.43,31.44,32.51
3472,42.669,23.318,94853.99,25.07,53.66
2230,42.692,23.332,95125.7,26.54,56.46
1850,42.677,23.311,95068.6,23.91,63.89
1850,42.677,23.311,95272.29,19.88,76.71
2266,42.738,23.272,94845.06,17.31,94.6
1846,42.64,23.31,94362.78,19.36,61.13
3982,42.654,23.33,94804.16,24.06,0.0
2266,42.738,23.272,96066.67,31.62,32.11
3428,42.624,23.406,95123.05,25.8,51.54
2262,42.691,23.324,95625.79,27.45,38.16
1954,42.704,23.354,94877.53,35.97,29.76
3738,42.7,23.332,95618.73,25.7,47.87
2230,42.692,23.332,95693.5,24.66,45.79
2234,42.685,23.356,94864.52,29.78,37.91
3296,42.671,23.325,95153.23,28.43,35.13
2294,42.645,23.265,92515.87,27.8,48.82
2262,42.691,23.324,94439.16,17.97,74.34
2216,42.664,23.373,95412.86,21.95,51.01
3642,42.694,23.36,95217.29,29.14,35.66
3472,42.669,23.318,94613.54,26.93,37.77
1846,42.64,23.31,93501.48,48.1,13.51
3092,42.666,23.284,95121.59,16.23,0.0
2232,42.685,23.301,95050.23,29.73,36.78
3092,42.666,23.284,94968.8,21.24,0.0
2234,42.685,23.356,95082.86,21.88,58.41
3296,42.671,23.325,94409.77,22.57,59.91
3438,42.738,23.293,95450.31,20.51,87.12
3428,42.624,23.406,95287.16,28.82,33.72
1764,42.622,23.366,93969.3,34.48,23.61
1962,42.69,23.324,94433.17,17.11,81.94
3738,42.7,23.332,94705.88,32.22,37.53
2262,42.691,23.324,95010.27,22.86,47.12
2230,42.692,23.332,95246.57,25.53,55.76
3500,42.703,23.349,95767.44,19.03,78.15
2607,42.66,23.319,94703.52,15.05,86.0
2266,42.738,23.272,95132.02,22.68,66.05
2036,42.657,23.349,94524.3,16.02,92.01
3432,42.71,23.419,94813.52,26.72,46.16
3500,42.703,23.349,95413.17,27.25,42.87
2038,42.694,23.32,95267.58,28.6,45.34
3474,42.68,23.293,94832.47,30.24,27.56
3438,42.738,23.293,95773.22,22.32,62.0
3836,42.702,23.371,95923.56,22.3,58.76
3432,42.71,23.419,95899.2,17.31,76.04
2262,42.691,23.324,94732.39,23.61,58.72
2292,42.663,23.273,94476.83,21.63,45.63
2224,42.651,23.335,94966.48,26.45,37.29
2232,42.685,23.301,95124.52,17.61,70.45
2040,42.686,23.351,117638.84,-145.12,100.0
2232,42.685,23.301,94454.02,19.4,53.14
3642,42.694,23.36,93958.92,33.68,37.63
3836,42.702,23.371,95574.99,40.77,16.81
3432,42.71,23.419,95006.77,19.43,58.64
2292,42.663,23.273,95154.84,21.85,44.45
2607,42.66,23.319,94581.75,22.18,49.14
2040,42.686,23.351,95573.84,16.35,80.35
3500,42.703,23.349,94665.74,18.43,87.9
2228,42.693,23.333,94611.45,17.33,90.19
3738,42.7,23.332,95567.2,24.02,50.44
3428,42.624,23.406,95044.23,23.11,53.65
4477,42.629,23.301,92779.11,20.95,59.13
1764,42.622,23.366,93462.34,30.71,44.39
2038,42.694,23.32,94774.91,32.15,35.46
2607,42.66,23.319,95094.37,16.04,70.41
2264,42.671,23.31,95299.34,21.54,54.96
3472,42.669,23.318,95017.68,24.32,45.02
2216,42.664,23.373,95126.28,28.5,44.99
3472,42.669,23.318,93725.81,20.94,69.72
2230,42.692,23.332,95437.96,27.4,39.21
1850,42.677,23.311,95614.87,16.33,72.32
3328,42.675,23.356,94655.02,39.72,15.39
4358,42.703,23.373,95571.45,15.06,83.78
1952,42.709,23.398,94633.19,26.41,69.37
1846,42.64,23.31,93928.59,21.89,60.81
3428,42.624,23.406,94094.34,20.43,66.67
3472,42.669,23.318,94555.22,18.22,60.09
3474,42.68,23.293,94844.02,31.86,26.54
3102,42.665,23.392,95213.22,21.77,41.89
3512,42.683,23.335,94831.97,34.33,30.36
2262,42.691,23.324,95384.5,24.45,49.2
2264,42.671,23.31,95289.26,20.47,54.94
3474,42.68,23.293,94638.97,24.32,41.06
3096,42.7,23.36,95839.02,23.64,50.63
3436,42.693,23.359,94425.64,25.32,46.99
3472,42.669,23.318,94870.27,19.52,59.42
2230,42.692,23.332,94449.94,20.77,72.75
2216,42.664,23.373,94649.87,32.65,31.42
1764,42.622,23.366,94256.18,34.75,29.66
1954,42.704,23.354,95495.02,27.65,35.71
3092,42.666,23.284,94306.69,34.09,0.0
3096,42.7,23.36,95495.23,21.61,66.05
1952,42.709,23.398,95517.43,18.8,55.75
4469,42.665,23.293,94890.78,32.53,33.07
2232,42.685,23.301,95281.2,23.94,45.07
1952,42.709,23.398,95521.3,20.74,69.78
3472,42.669,23.318,94727.0,19.73,61.31
3096,42.7,23.36,95355.27,22.65,53.76
2292,42.663,23.273,94007.06,30.88,32.24
3102,42.665,23.392,94471.98,19.42,75.41
1962,42.69,23.324,95130.77,22.39,43.02
3296,42.671,23.325,94386.04,21.88,50.42
2038,42.694,23.32,94847.14,26.76,35.69
2224,42.651,23.335,95260.56,18.34,59.29
2234,42.685,23.356,95068.06,17.16,81.63
3096,42.7,23.36,95811.95,20.96,59.04
2294,42.645,23.265,93213.51,20.02,68.36
3096,42.7,23.36,95298.99,30.76,24.78
2216,42.664,23.373,94672.02,30.94,40.39
1764,42.622,23.366,94678.41,14.54,84.06
2294,42.645,23.265,93271.63,18.82,64.43
1846,42.64,23.31,94089.1,14.69,89.51
3558,42.671,23.364,94314.9,24.89,45.55
2262,42.691,23.324,94718.89,16.65,65.41
3474,42.68,23.293,95214.91,21.09,52.75
2323,42.686,23.4,95030.41,25.97,45.4
4469,42.665,23.293,94517.41,24.12,43.96
2038,42.694,23.32,95194.5,25.38,45.24
2234,42.685,23.356,95584.67,22.43,52.08
3428,42.624,23.406,95032.3,24.0,53.16
3836,42.702,23.371,95252.48,22.88,78.93
3968,42.689,23.357,95426.64,26.37,41.59
3474,42.68,23.293,95283.99,19.75,65.0
2294,42.645,23.265,93186.69,17.54,75.93
4469,42.665,23.293,93304.14,30.5,35.81
3296,42.671,23.325,94866.31,35.76,24.06
3836,42.702,23.371,95842.86,35.58,21.0
2038,42.694,23.32,95462.92,32.88,25.84
4469,42.665,23.293,94152.73,25.49,39.75
2224,42.651,23.335,94894.67,30.82,30.23
2264,42.671,23.31,95197.28,35.09,26.38
3472,42.669,23.318,94673.89,30.21,30.69
2228,42.693,23.333,95434.66,31.13,29.26
1850,42.677,23.311,95021.83,22.79,68.17
1850,42.677,23.311,94658.24,30.7,38.01
3836,42.702,23.371,96125.7,14.13,86.29
2230,42.692,23.332,95309.91,31.89,43.13
3982,42.654,23.33,95107.48,18.24,0.0
2294,42.645,23.265,93078.26,25.06,52.88
2234,42.685,23.356,94572.39,18.86,81.57
2294,42.645,23.265,92810.72,36.04,28.71
3096,42.7,23.36,95496.28,28.7,42.47
1962,42.69,23.324,94528.53,21.29,64.04
2216,42.664,23.373,93954.58,28.79,53.25
2292,42.663,23.273,94066.07,30.89,35.11
3438,42.738,23.293,95532.66,19.64,80.28
4358,42.703,23.373,95593.27,30.71,29.91
2036,42.657,23.349,94175.75,16.67,91.0
3620,42.678,23.254,94981.98,30.07,35.79
2036,42.657,23.349,95336.44,11.97,88.25
1962,42.69,23.324,94089.8,28.37,48.52
1764,42.622,23.366,94699.23,16.09,65.59
2036,42.657,23.349,94652.74,21.3,50.73
3472,42.669,23.318,94726.8,23.04,63.48
1952,42.709,23.398,96135.0,19.79,77.19
1952,42.709,23.398,94961.05,20.67,50.83
3642,42.694,23.36,95254.51,20.78,62.8
3512,42.683,23.335,94823.41,25.15,56.05
3642,42.694,23.36,94288.52,24.49,48.14
3436,42.693,23.359,95523.12,25.79,44.5
1962,42.69,23.324,95306.59,41.69,18.33
3438,42.738,23.293,95004.06,26.47,50.19
3474,42.68,23.293,95287.05,28.11,41.31
3474,42.68,23.293,94960.45,25.62,46.4
3620,42.678,23.254,95140.21,17.02,95.5
3438,42.738,23.293,95260.22,22.37,57.52
4467,42.665,23.278,94147.81,20.69,53.18
3472,42.669,23.318,94709.48,16.43,77.87
3982,42.654,23.33,95107.7,22.53,0.0
1962,42.69,23.324,95415.34,21.78,70.33
3092,42.666,23.284,95233.76,25.97,0.0
4608,42.708,23.308,95491.69,30.6,31.99
2038,42.694,23.32,95728.7,19.47,59.94
2230,42.692,23.332,95357.47,20.24,61.79
2228,42.693,23.333,94869.42,29.67,39.55
2323,42.686,23.4,95039.36,24.9,50.15
3512,42.683,23.335,95459.37,26.88,34.43
1962,42.69,23.324,94692.64,28.48,42.03
2038,42.694,23.32,95354.34,27.26,54.68
3436,42.693,23.359,95504.54,25.81,31.71
3836,42.702,23.371,95109.17,25.15,39.34
2228,42.693,23.333,94797.28,29.18,37.06
3738,42.7,23.332,95841.84,20.73,57.56
2264,42.671,23.31,95297.47,30.07,30.6
3092,42.666,23.284,93802.08,26.28,0.0
2036,42.657,23.349,95148.41,17.98,74.99
3642,42.694,23.36,95287.9,39.04,21.99
2230,42.692,23.332,95435.22,20.04,65.97
3102,42.665,23.392,95443.19,33.46,23.06
2228,42.693,23.333,95757.44,21.98,54.58
3512,42.683,23.335,94151.27,28.76,38.31
3738,42.7,23.332,95846.26,30.74,25.79
2294,42.645,23.265,92935.33,33.41,33.51
2264,42.671,23.31,95128.99,22.65,58.67
2230,42.692,23.332,95628.96,27.02,35.57
3620,42.678,23.254,94256.67,22.27,68.3
3432,42.71,23.419,94758.7,16.69,90.35
3428,42.624,23.406,94578.22,33.25,35.92
3438,42.738,23.293,95688.47,21.11,59.57
2266,42.738,23.272,95130.45,26.92,44.43
3102,42.665,23.392,95174.88,33.38,35.77
2040,42.686,23.351,117638.84,-145.12,100.0
2234,42.685,23.356,95242.47,20.38,71.53
2224,42.651,23.335,94659.55,20.8,56.54
3474,42.68,23.293,94626.15,30.77,25.75
2038,42.694,23.32,94153.34,25.79,55.44
3620,42.678,23.254,94917.69,17.8,68.75
3428,42.624,23.406,94358.3,21.25,65.9
1846,42.64,23.31,93929.61,20.37,50.33
4467,42.665,23.278,94977.52,20.48,67.02
3432,42.71,23.419,94705.91,21.2,80.51
3436,42.693,23.359,95287.17,39.67,18.9
2224,42.651,23.335,94324.98,26.81,41.11
3982,42.654,23.33,94511.83,29.0,0.0
3982,42.654,23.33,93916.09,24.59,0.0
3474,42.68,23.293,94523.13,22.23,48.48
3102,42.665,23.392,95224.72,36.19,28.25
1850,42.677,23.311,95312.73,24.98,38.28
4477,42.629,23.301,91230.63,26.92,46.8
1846,42.64,23.31,94224.74,24.95,43.58
2036,42.657,23.349,94760.02,23.57,48.96
2230,42.692,23.332,95343.14,20.73,62.65
3982,42.654,23.33,94875.64,16.9,0.0
2294,42.645,23.265,92388.55,28.98,33.68
3512,42.683,23.335,94743.84,28.52,46.23
1952,42.709,23.398,96081.52,21.1,60.39
1846,42.64,23.31,93538.98,23.47,57.15
3438,42.738,23.293,95495.52,17.24,75.25
2294,42.645,23.265,92836.57,20.03,55.4
3738,42.7,23.332,94511.28,22.55,69.32
1764,42.622,23.366,94110.48,31.97,31.88
3512,42.683,23.335,95670.11,25.82,42.65
4469,42.665,23.293,94859.98,31.44,34.9
3474,42.68,23.293,93779.41,24.35,61.39
3558,42.671,23.364,94276.4,38.26,19.94
3738,42.7,23.332,95005.94,18.05,61.25
2228,42.693,23.333,95427.12,16.4,77.75
3102,42.665,23.392,94949.13,40.37,20.5
2230,42.692,23.332,94420.89,21.05,74.22
3096,42.7,23.36,95246.12,22.18,62.32
3096,42.7,23.36,95911.03,22.29,54.67
3432,42.71,23.419,95038.09,18.87,62.64
1954,42.704,23.354,94450.75,32.56,36.42
3474,42.68,23.293,94538.68,32.03,27.07
2232,42.685,23.301,94426.27,18.46,79.04
3436,42.693,23.359,93985.61,28.21,39.35
2292,42.663,23.273,95068.75,16.46,86.13
1850,42.677,23.311,94584.86,27.7,34.98
1850,42.677,23.311,95309.0,25.43,43.14
2038,42.694,23.32,94423.56,23.41,60.38
3836,42.702,23.371,95616.82,34.85,21.5
3738,42.7,23.332,94909.25,35.02,27.08
2294,42.645,23.265,93087.59,19.78,58.77
3620,42.678,23.254,93998.25,32.1,35.98
4467,42.665,23.278,95034.42,21.29,65.65
1850,42.677,23.311,95292.75,15.62,81.16
2228,42.693,23.333,95649.28,28.56,30.49
2607,42.66,23.319,95062.66,20.0,53.27
2036,42.657,23.349,94689.77,20.73,46.04
2607,42.66,23.319,93652.91,27.3,42.8
3438,42.738,23.293,95030.83,23.46,63.39
3500,42.703,23.349,95480.27,37.32,19.41
2323,42.686,23.4,95622.22,30.02,42.91
1764,42.622,23.366,94229.08,31.69,34.67
3432,42.71,23.419,96050.3,31.15,27.51
2294,42.645,23.265,93022.74,21.09,58.79
2232,42.685,23.301,94457.11,19.66,52.58
2232,42.685,23.301,94755.33,22.16,59.38
3102,42.665,23.392,95574.2,20.24,53.5
1952,42.709,23.398,95675.73,21.41,74.93
3432,42.71,23.419,95780.23,18.45,75.39
2224,42.651,23.335,94940.67,16.89,74.21
3558,42.671,23.364,94386.13,17.4,90.58
3512,42.683,23.335,95307.03,29.75,37.1
2264,42.671,23.31,95138.98,28.23,38.08
1954,42.704,23.354,95292.17,37.93,27.7
2038,42.694,23.32,95524.84,24.58,47.77
2232,42.685,23.301,95130.92,25.35,54.76
2262,42.691,23.324,95259.52,20.63,72.26
2294,42.645,23.265,92535.41,24.12,47.19
3620,42.678,23.254,93985.13,22.7,72.57
3438,42.738,23.293,94457.11,32.18,39.77
3500,42.703,23.349,95397.25,26.5,44.58
1962,42.69,23.324,95376.5,17.21,72.08
2036,42.657,23.349,95206.51,25.6,34.55
2036,42.657,23.349,95094.63,19.24,67.21
3836,42.702,23.371,96175.86,20.64,58.87
2232,42.685,23.301,94876.35,25.24,57.22
3092,42.666,23.284,94620.77,33.66,0.0
